x,l,a,y,p,t
721.0938,1.122112,0.521474,285.9609,1.190641,534428458.141351
720.4375,1.122112,0.513768,288.0234,1.262634,534428458.158598
719.7031,1.122112,0.505101,290.4141,1.302866,534428458.158691
718.9688,1.122112,0.496464,292.7344,1.351199,534428458.158715
718.2344,1.122112,0.487004,294.8555,1.364141,534428458.158735
717.4531,1.122112,0.477009,297.3164,1.477047,534428458.174866
716.5156,1.122783,0.463277,299.8945,1.53611,534428458.174951
715.7813,1.123744,0.45226,302.2266,1.591088,534428458.174987
714.9219,1.124645,0.441258,304.5469,1.657804,534428458.175041
713.9219,1.125575,0.428288,307.5352,1.709272,534428458.191431
713.1406,1.126476,0.418843,309.8555,1.76074,534428458.191545
712.1406,1.12733,0.409123,312.5039,1.808199,534428458.191564
711.1406,1.128322,0.398213,315.0938,1.733379,534428458.19158
710.2188,1.129314,0.388432,317.3555,1.723475,534428458.207687
709.2813,1.130412,0.377492,319.6055,1.729627,534428458.207771
708.2969,1.131633,0.365437,321.9961,1.70161,534428458.20779
707.3594,1.132976,0.353413,324.1875,1.699784,534428458.207806
706.3594,1.134364,0.341664,326.707,1.701552,534428458.224134
705.375,1.135768,0.331425,329.1563,1.725152,534428458.224215
704.2344,1.137187,0.319935,332.0742,1.737225,534428458.224235
703.375,1.138484,0.311772,334.3359,1.758636,534428458.224251
702.125,1.139675,0.299519,337.4531,1.751825,534428458.240928
701.1875,1.140712,0.288304,339.8438,1.769352,534428458.24102
700.0625,1.141582,0.276005,342.6914,1.776047,534428458.241041
698.875,1.142314,0.260075,345.5508,1.785498,534428458.241058
697.875,1.142909,0.247822,348.1992,1.785373,534428458.258302
696.75,1.143337,0.23528,350.918,1.816935,534428458.258455
695.5469,1.143627,0.221333,353.9766,1.82455,534428458.25848
694.6875,1.143733,0.211034,356.2266,1.83424,534428458.258508
693.6875,1.143733,0.199513,358.8867,1.850112,534428458.275322
692.8281,1.143733,0.186986,361.207,1.8325,534428458.275415
691.9688,1.143733,0.173985,363.5273,1.819521,534428458.27544
691.2969,1.143733,0.162831,365.3203,1.830445,534428458.275469
690.5,1.143733,0.148076,367.582,1.849862,534428458.292623
689.9688,1.143733,0.136754,369.1641,1.75381,534428458.292709
689.4531,1.143733,0.128087,370.6289,1.707649,534428458.29273
688.9219,1.143733,0.117039,372.0938,1.68521,534428458.29275
688.5156,1.143733,0.109669,373.0898,1.485225,534428458.309284
688.1875,1.143733,0.104695,373.8164,1.374435,534428458.309373
687.9219,1.143733,0.099766,374.4727,1.312079,534428458.309394
687.7188,1.143733,0.095647,374.7422,1.27394,534428458.309418
687.5938,1.143733,0.091847,374.8125,1.229915,534428458.326446
687.5156,1.143733,0.087636,374.8125,1.182123,534428458.326543
687.5156,1.143733,0.084874,374.2734,1.134331,534428458.326612
687.4531,1.143733,0.084401,373.0195,0,534428458.327206
675.0469,1.167949,0.305119,315.5625,0.333333,534428458.561381
674.0469,1.167949,0.305119,315.3633,0.333333,534428458.586184
673.4531,1.167949,0.305119,315.1641,0.333333,534428458.586295
673.0625,1.167949,0.305119,315.1641,0.333333,534428458.586387
672.8594,1.167949,0.305119,315.1641,0.718229,534428458.586458
672.8594,1.167949,0.305119,315.1641,0.935677,534428458.611405
672.8594,1.167949,0.305119,315.1641,1.048568,534428458.611512
672.8594,1.167949,0.305119,315.1641,0.948503,534428458.611546
672.9844,1.167949,0.305119,315.1641,0.91097,534428458.611575
673.3906,1.167949,0.305119,315.0234,0.90887,534428458.611616
673.8594,1.167949,0.305119,314.8945,0.906771,534428458.611649
674.4531,1.167949,0.305119,314.7656,0.898958,534428458.631128
675.1875,1.167949,0.305119,314.625,0.907552,534428458.631238
676.1719,1.167949,0.305119,314.4961,0.916146,534428458.631279
677.1094,1.167949,0.305119,314.4258,1.105467,534428458.631322
678.2344,1.167949,0.305119,314.4258,1.216794,534428458.648273
679.4219,1.167949,0.305119,314.4258,1.289124,534428458.648375
680.9531,1.167949,0.305119,314.4258,1.369787,534428458.648411
682.8125,1.167949,0.305119,314.4258,1.457287,534428458.648437
684.4688,1.167949,0.305119,314.4258,1.530204,534428458.66306
