x,l,a,y,p,t
132.0313,0.90948,0.397969,188.2969,0.26773,534428358.762515
132.2344,0.90948,0.397969,187.7695,0.270927,534428358.762553
132.5,0.90948,0.397969,187.3008,0.275422,534428358.762569
132.6875,0.90948,0.397969,186.7031,0.282126,534428358.779144
132.9531,0.90948,0.397969,186.1055,0.30196,534428358.779225
133.2188,0.90948,0.397969,185.4492,0.308537,534428358.779248
133.4844,0.90948,0.397969,184.8516,0.318058,534428358.779305
133.8906,0.90948,0.397969,183.9141,0.310605,534428358.795717
134.3594,0.90948,0.397969,183.0586,0.319458,534428358.7958
134.8906,0.90948,0.397969,181.8633,0.327268,534428358.795818
135.4219,0.90948,0.397969,180.8672,0.337865,534428358.795834
136.1406,0.90948,0.397969,179.4023,0.336515,534428358.812313
136.875,0.90948,0.397969,178.0078,0.344596,534428358.812393
137.6719,0.90948,0.397969,176.5547,0.354409,534428358.81241
138.4688,0.90948,0.397969,175.0898,0.358905,534428358.812427
139.3906,0.90948,0.397969,173.4961,0.348256,534428358.828507
140.2656,0.90948,0.397969,172.043,0.353203,534428358.828608
141.25,0.90948,0.397969,170.5781,0.359293,534428358.828628
142.1094,0.90948,0.397969,169.1836,0.362358,534428358.828645
143.1719,0.90948,0.397969,167.7305,0.369173,534428358.845338
144.1094,0.90948,0.398228,166.4648,0.371971,534428358.845426
145.1094,0.90948,0.40157,165.2109,0.377044,534428358.845444
145.8281,0.90948,0.403981,164.2734,0.345758,534428358.845459
146.6875,0.90948,0.406468,163.2188,0.349046,534428358.861961
147.4219,0.90948,0.408726,162.3516,0.351055,534428358.862043
148.1563,0.90948,0.410847,161.4961,0.340955,534428358.862064
148.8125,0.90948,0.41245,160.7578,0.341934,534428358.862081
149.3438,0.90948,0.413441,160.1016,0.344481,534428358.878386
150.0156,0.90948,0.414509,159.3633,0.344928,534428358.878469
150.6094,0.90948,0.415028,158.7656,0.341503,534428358.878487
151.1406,0.90948,0.415272,158.168,0.341543,534428358.878504
151.6719,0.90948,0.415593,157.582,0.342621,534428358.895637
152.2656,0.90948,0.415593,156.9844,0.341371,534428358.895715
152.7969,0.90948,0.415593,156.4453,0.362282,534428358.895734
153.2031,0.90948,0.415593,155.918,0.362958,534428358.895755
153.6563,0.90948,0.415593,155.3906,0.36381,534428358.912109
154.0625,0.90948,0.415593,154.9219,0.39774,534428358.912196
154.4531,0.90948,0.415593,154.5234,0.400325,534428358.912215
154.7969,0.90948,0.415593,154.125,0.402829,534428358.912231
155.125,0.90948,0.415593,153.7969,0.405823,534428358.928659
155.3906,0.90948,0.415593,153.5977,0.423439,534428358.928744
155.6563,0.90948,0.415593,153.3281,0.426923,534428358.928764
155.8438,0.90948,0.415593,153.1992,0.4332,534428358.92878
155.9844,0.90948,0.415593,153.1289,0.429241,534428358.94559
156.1094,0.90948,0.415898,153.0703,0.435312,534428358.945713
156.25,0.90948,0.416356,153.0703,0.440248,534428358.945733
156.3125,0.90948,0.416814,153.0703,0.447987,534428358.945756
156.375,0.90948,0.4175,153.1992,0.429558,534428358.96234
156.375,0.90948,0.418385,153.5977,0.434934,534428358.96242
156.375,0.90948,0.419255,154.125,0.441076,534428358.96244
156.375,0.90948,0.419987,154.7227,0.444895,534428358.962457
156.375,0.90948,0.420277,155.4492,0.468693,534428358.978626
156.25,0.90948,0.420567,156.4453,0.472804,534428358.978704
155.9219,0.90948,0.420567,157.4414,0.477351,534428358.978722
155.6563,0.90948,0.420567,158.5078,0.480127,534428358.97874
155.3125,0.90948,0.420567,159.7031,0.485394,534428358.995228
154.9844,0.90948,0.420567,160.957,0.486045,534428358.99531
154.6563,0.90948,0.420567,162.4219,0.509581,534428358.99533
154.3906,0.90948,0.420567,163.5469,0.511791,534428358.995347
154.0625,0.90948,0.420567,165.0703,0.51669,534428359.012113
153.7969,0.90948,0.420567,166.3359,0.522113,534428359.012195
153.5313,0.90948,0.420567,167.7891,0.546867,534428359.012214
153.2656,0.90948,0.420567,169.2539,0.551285,534428359.01224
152.9375,0.90948,0.420567,170.6484,0.561446,534428359.028527
152.6719,0.90948,0.420567,172.3008,0.56795,534428359.028609
152.3281,0.90948,0.420567,173.9648,0.604168,534428359.028629
152.0625,0.90948,0.420567,175.5586,0.613614,534428359.028646
151.7344,0.90948,0.420567,177.4805,0.625735,534428359.045327
151.3438,0.90948,0.420567,179.4023,0.634223,534428359.0454
150.9375,0.90948,0.420567,181.793,0.660194,534428359.045441
150.6094,0.90948,0.420567,183.6563,0.66969,534428359.045458
150.2031,0.90948,0.420567,186.3047,0.679681,534428359.063298
149.8125,0.90948,0.420567,188.5664,0.665193,534428359.063415
149.4844,0.90948,0.420567,190.7578,0.677811,534428359.063449
149.1563,0.90948,0.420567,193.207,0.685129,534428359.063473
148.8906,0.90948,0.420567,195.4688,0.699256,534428359.080118
148.625,0.90948,0.420567,197.918,0.686242,534428359.080227
148.4219,0.90948,0.420567,200.2383,0.673232,534428359.08025
148.2188,0.90948,0.420567,202.1602,0.681782,534428359.080306
148.0938,0.90948,0.420567,204.4922,0.726124,534428359.096996
148.0156,0.90948,0.420567,206.6133,0.734247,534428359.097081
147.8906,0.90948,0.420567,209.0625,0.740661,534428359.097103
147.75,0.90948,0.420567,210.8555,0.748183,534428359.097123
147.6875,0.90948,0.420567,213.3164,0.766936,534428359.114103
147.5625,0.90948,0.420567,215.4375,0.774439,534428359.114188
147.4844,0.90948,0.420567,217.6289,0.781981,534428359.11421
147.2969,0.90948,0.420567,220.0078,0.789121,534428359.11423
147.1563,0.90948,0.420567,222.5977,0.800428,534428359.130839
146.8906,0.90948,0.420567,224.9883,0.808418,534428359.130922
146.625,0.90948,0.420567,227.5078,0.817694,534428359.130958
146.3594,0.90948,0.420567,229.8281,0.825946,534428359.130978
146.0938,0.90948,0.420567,232.0898,0.841778,534428359.147238
145.7656,0.910838,0.417134,234.5391,0.850799,534428359.147322
145.4375,0.912776,0.410069,236.8711,0.872122,534428359.147344
145.1719,0.914607,0.40479,238.6523,0.882484,534428359.147363
144.9063,0.916469,0.398778,240.9844,0.908629,534428359.163435
144.7031,0.918208,0.394505,242.707,0.920404,534428359.163524
144.5,0.919872,0.390736,244.5586,0.864883,534428359.163576
144.375,0.921459,0.387227,246.2227,0.83922,534428359.163601
144.1719,0.922954,0.384312,247.9453,0.810015,534428359.179265
143.9688,0.924404,0.381489,249.5391,0.814014,534428359.17955
143.7813,0.925807,0.378636,251.1328,0.811245,534428359.17957
143.5781,0.927135,0.375752,252.3281,0.813931,534428359.179586
